epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.8713599234651046,0.23976145971134788,1.85406739061529,0.2966604823747681
epoch,train_loss,train_acc,valid_loss,valid_acc
0,1.8715317855447031,0.2390097112645241,1.8614215308969673,0.28794063079777366
1,1.7960644953668456,0.2897258732192066,1.7398911335251546,0.3181818181818182
2,1.7664198814812349,0.30846412948011986,1.7014619816433298,0.3385899814471243
3,1.749898029586015,0.31930437170106535,1.6657762093977493,0.36493506493506495
4,1.735568966569201,0.3252287390952137,1.6393866972489788,0.37142857142857144
5,1.7201277664152237,0.3331510624850216,1.609855104576458,0.3829313543599258
6,1.7138235313070689,0.333276798591944,1.6247176257046791,0.3795918367346939
7,1.694041743116863,0.34447173546034465,1.6025736873800105,0.37940630797773656
8,1.700691081709781,0.3388751441062203,1.6075758067044343,0.3842300556586271
9,1.673226178702662,0.35145083819853745,1.5499505292285571,0.40667903525046384
10,1.6672323275420626,0.3535039328344106,1.6419109973040493,0.3825602968460111
11,1.6672887155565161,0.35693222471848185,1.558660859411413,0.4031539888682746
12,1.667041633762209,0.35352915397999585,1.5711149627512155,0.40556586270871986
13,1.6350604746974797,0.3673896049759647,1.5594645196741277,0.4012987012987013
14,1.626494232544118,0.37277041590147636,1.6149127212437715,0.38051948051948054
15,1.6281615212812262,0.37245567888644615,1.5016521323810925,0.425417439703154
16,1.6193787889965507,0.37370515750959293,1.5479675206271084,0.40686456400742116
17,1.613669192723635,0.37923032224457565,1.5019177035851914,0.4293135435992579
18,1.5963329938845447,0.3887073970599892,1.5619751811027525,0.42077922077922075
19,1.5828968273044315,0.3942864089695358,1.4620907848531548,0.4346938775510204
20,1.590639696282856,0.38825227284110986,1.523664593696594,0.4215213358070501
21,1.5723443421940342,0.39637924387214213,1.4919900731606917,0.4267161410018553
22,1.552031206545857,0.40668577873343875,1.4762186949903315,0.44434137291280146
23,1.5691691670714112,0.4007701537585361,1.4977440183812922,0.4274582560296846
24,1.5512256851304047,0.40542396882476767,1.4690205834128642,0.44953617810760665
25,1.547092093586248,0.4108149487589146,1.4523143172264101,0.43432282003710576
26,1.5409258354855133,0.4093505128541387,1.4715987010435623,0.43692022263450836
27,1.5338083929934738,0.4156859788167338,1.4431758793917566,0.45120593692022265
28,1.5367893755099193,0.4170288080389776,1.466152017766779,0.44341372912801486
29,1.5012982194706548,0.43011405965254934,1.4738844904032622,0.43951762523191096
30,1.4809113033747276,0.43481532667148054,1.45476971431212,0.44601113172541745
31,1.4977672315586763,0.4294502598480693,1.4502895907922224,0.45658627087198517
32,1.4762905607115755,0.4396960606421161,1.5047469626773489,0.43432282003710576
33,1.4681984489246958,0.44399628019755544,1.4161733714017004,0.4569573283858998
34,1.503670816367629,0.4297129655575526,1.4546995650638235,0.45398886827458257
35,1.4298809773504397,0.4593404026461171,1.444579005241394,0.45510204081632655
36,1.4439080158869422,0.45254959650764454,1.4336216774853792,0.4549165120593692
37,1.4403753220024758,0.45439662828757604,1.446756660938263,0.4515769944341373
38,1.4428855887914112,0.4542969954705848,1.4268138571219011,0.4575139146567718
39,1.436639187699657,0.4584094228155162,1.4492582462050698,0.4528756957328386
40,1.4145624092069722,0.4663321367539834,1.488264690745961,0.4435992578849722
41,1.3940799290177515,0.4756235943496173,1.4311673424460676,0.4597402597402597
42,1.393785892233337,0.4782409137343615,1.5539039319211785,0.4359925788497217
43,1.3757868324969447,0.4851419278570261,1.5047043887051665,0.44174397031539886
44,1.355495642134025,0.49328046062923947,1.498528187925165,0.45009276437847867
45,1.396536071421736,0.4766508511743574,1.5105918158184397,0.4345083487940631
46,1.3839747373667133,0.4827213657941132,1.479673651131717,0.4439703153988868
47,1.3638734689540113,0.49132147349307853,1.5355183211239902,0.4296846011131725
48,1.343249849680454,0.5008066919388047,1.4735381982543252,0.45139146567717997
49,1.3271812853840117,0.5063364972105729,1.5911143801429053,0.42374768089053805
50,1.3127907309155002,0.5117232298114098,1.5654053796421397,0.4437847866419295
